text,intent
홈페이지의 공지사항 및 시간표를 참조하여 주시기 바랍니다,질문
강의 시간표도 등록할 때 같이 나오는 건가요,질문
7월까지 기다렸다가 2022년도 강의를 구매하는 게 좋을까요,질문
아니면 지금 21년도 강의를 바로 듣기 시작하는 게 좋을까요,질문
그건 7월 이후 강의를 준비하는 게 맞겠죠,질문
네 어떤 게 궁금하실까요,질문
네 자녀분 나이가 어떻게 될까요,질문
네 더 궁금하신 점 없으신가요,질문
예 고객님 무엇을 도와드릴까요,질문
2022년부터 행정학 행정법이 필수로 선택 과목 제도가 사라진다는데 맞나요,질문
네 혹시 추가 문의사항이 있으신가요,질문
네 무엇을 도와드릴까요,질문
기존에 있던 이전 강의들은 들을 수 있는건가요,질문
네 고객님 혹시 이전 강의는 몇년도 강의를 말씀주시는 건가요,질문
네 고객님 어떤 부분 도와드리면 될까요,질문
대학은 지금보다 조금 높은 곳에 가고 싶은데요,질문
이왕이면 ROTC가 있는 곳으로 지원하려는데요 가능성 있을까요,질문
네 고객님 희망대학을 선택하신 후에 다시한번 상담 전화 부탁드립니다,질문
네 어떤 게 궁금하신가요,질문
건조 간식은 따로 없나요,질문
클래스마다 다른데 어떤 걸 보고 계실까요,질문
아 그렇군요 그럼 알러지 있는 강아지들을 위한 간식이 있나요,질문
네 어떤 알러지인지 알 수 있을까요,질문
홈페이지에서 상품 이라고 봤는데 어떤 프로그램인가요,질문
이번에 초등학교 들어가는데도 할 수 있나요,질문
학습 성취도는 어떻게 알 수 있나요,질문
피씨로만 학습이 가능한 건가요,질문
교재가 있는게 아니라 갤럭시탭 같은 걸로 문제를 그냥 푼다는 거네요,질문
네 고객님 어떤 강좌이신지 강좌명이나 교수님 성함 알고 계실까요,질문
이름 교수님 상품 개강 날짜 알려주시면 감사하겠습니다,질문
아 그럼 아직 개강까지는 일주일 정도 기다려야 되겠네요,질문
네 맞습니다 고객님 조금 더 시간적인 양해 부탁드리겠습니다,질문
혹시 7일 이후에도 개설되지 않았을 경우 다시 한번 문의 부탁드리겠습니다,질문
다른 문의사항은 더 없으시고요,질문
아 네 소속 지원 말씀이신가요,질문
네 네 혹시 불합격하고 추가 합격도 가능할까요,질문
아 최종 지원 결과 불합격 후 추가 합격 여부 말씀이시죠,질문
네네 혹시 더 궁금한 사항 있으신가요,질문
기타 교재가 그 두 개가 다른가요,질문
전화주시는 분은 저희 회원님은 아니신가요,질문
비회원님께서 학습 상담차 연락주신 거세요,질문
네 예를 들면 어떤 식으로 진행 되나요,질문
네 근데 기타은 꼭 방문 선생님이 오셔야 되는 건가요,질문
네 고객님 현재 상품는 판매가 마감되어 구매가 어려운 점 양해 부탁드립니다,질문
아 그러면 이름 강의를 기초부터 심화까지 들으려면 어떻게 해야하죠,질문
다만 2023학년도 편입시험까지 염두해두시는 분들을 위해 1년 6개월짜리 상품으로 수강기간이 긴 상품인 점 참고 부탁드립니다,질문
추가로 다른 궁금 사항 같은 거 있으실까요,질문
네 알겠습니다 언제든 문의 전화 주세요,질문
2개월 과정인 강의를 한번에 미리 신청할 수 없나요,질문
다른 방법이 없을까요,질문
동시등록 이벤트는 언제 진행하는지 알수 있을까요,질문
강의를 미리 들어 볼 수 있나요,질문
신청은 어떻게 하나요,질문
주말은 청강 신청 시간이 따로 있나요,질문
상담을 위해 이름과 연락처 뒤에 네자리 말씀해 주세요,질문
그래요 서비스를 계속 이용할 수 있는게 아닌가요,질문
그럼 다시 이용할 수 없다는 건가요,질문
가입하면 합격할 때까지 무제한으로 강의를 들을 수 있다는건가요,질문
그러면은 연장은 자동으로 되는 건가요,질문
연장 조건을 꼭 확인하시길 바랍니다,질문
저희 홈페이지에 자세한 내용이 올라와 있으니 확인 부탁드립니다,질문
네 어떤 강의를 보고 계실까요,질문
그럼 오프라인 말고 라이브로 들을 수 있는 방법은 없나요,질문
네 자세한 일정 같은 거 정해진 게 있을까요,질문
네 추가 문의 사항 있으시면 언제든지 연락 주세요,질문
네 무엇을 도와드릴까요,질문
소속에서 형법이랑 형소법 수강도 가능한가요,질문
형법이랑 형소법 강의가 포함되나요,질문
음 그러면은 따로 소속 프리 패스 가입할 필요는 없겠네요,질문
네 고객님 강의명이나 교수님 성함 말씀해 주시면 자세한 응대 가능합니다,질문
이름 교수님 5월 시작반 강의 개강일 알려주실 수 있나요,질문
아 그럼 한 3일정도 뒤부터 개강한다고 생각하면 될까요,질문
네 맞습니다 고객님 최대 3일정도 더 소요될 예정이오니 시간적 양해 부탁드립니다,질문
추가 문의 사항은 없으실까요,질문
안녕하세요 상품 ptest는 필수인가요,질문
그럼 필수 사항이 아닌 권유 사항인거네요,질문
고객님 다른 질문 사항 있으신가요,질문
강의를 보다보니 유튜브와 함께 올라오던데 차이가 뭔가요,질문
네 보시는 강의명 알려주시겠어요,질문
대중성이라고 하면 어떤것 일까요,질문
그럼 해당 클래스를 수강했을 때 달라지는 게 있을까요,질문
네 안녕하세요 저 상담 부탁드리려고 전화드렸습니다,질문
네 고객님 어떤 부분 상담 필요하실까요,질문
혹시 약대 공부하던 내용을 바탕으로 편입 준비할 수 있는게 뭐가 있을까요,질문
의학계열 편입은 다른 준비사항은 없나요 따로,질문
고객님 관심있는 대학 과년도 모집요강 참고하시면 좋을 것 같습니다,질문
네 어떤 게 궁금하십니까,질문
클래스를 완강하면 혼자 스스로 만들 수 있나요,질문
그럼 타블렛을 지인에게 선물할 수 있나요,질문
향은 어느정도 지속이 될까요,질문
상품 에서 시험지 만들기 했는데 프린터 출력할 수 있나요,질문
회원님 출력 가능하신데 지금 사이트 로그인 하셨나요,질문
사이트 로그인해서 어디로 가야 하나요,질문
중간 생성일 시험지 리스트에서 문제지 밑에 프린터 표시 클릭하세요,질문
회원님 혹시 다른 문의 사항 있으실까요,질문
네 무엇을 도와드릴까요,질문
영어 기초가 너무 부족한데 어느 교수님이 좋을까요,질문
OT랑 맛보기 강의 말씀이시죠,질문
필기 합격 공개 후 11일 뒤에 면접인데 필기 합격 후 면접 준비해도 괜찮나요,질문
아 이 프로그램으로 제가 합격 가능한지 미리 확인 할 수 있나요,질문
안녕하세요 상품 사용법 좀 알려 주시겠어요,질문
스마트펜 갖고 계시죠 그럼 교재의 페이지 번호를 터치해 주세요,질문
잠시만요 이거 스마트펜 없으면 안 되나요,질문
도움이 될만한 다른 기능이 있나요,질문
좋네요 그럼 오답 모음 리스트는 테스트에서 틀린 거만 나오는 거죠,질문
회원님 혹시 다른 문의 사항 있으신가요,질문
영상 편집에서 배울 게 너무 많을 거 같은데 어렵진 않나요,질문
네 어떤 게 궁금하십니까,질문
네 그림 일기를 써보고 싶은데 그림을 잘 그려야 하나요,질문
그럼 매일매일 일기를 써야하나요,질문
네 그렇군요 처음에는 뭐부터 해야할까요,질문
아 네 말씀해 주세요,질문
올인원 강의에서 무엇을 공부할 수 하는 거죠,질문
그러면 올인원 강의 책이 기본서인가요,질문
강의를 들을 수 있는 시간이나 횟수가 정해져 있나요,질문
네 고객님 혹시 저희 프리 패스 상품 이용은 하지 않고 계시는거죠,질문
그러면 강의당 두 번까지 수강이 가능하시다는 거죠,질문
2배속으로 수강해서 시간이 30분으로 단축되어도 1배수가 차감되나요,질문
고객님 강좌명이나 해당 교수님 성함을 알려주실 경우 더 빠른 응대 가능합니다,질문
이름 교수님 220제 강의가 언제 개강되는지 알 수 있을까요,질문
따라서 인강 개강까지는 최대 7일정도 소요될 수 있는 점 참고해 주시기 바랍니다,질문
그럼 구체적으로 언제다 날짜는 모르고 일단 7일 정도 걸린다는거죠,질문
네 맞습니다 고객님 정확한 인강 개설일 안내드리기 어려운 점 양해부탁드립니다,질문
네 알겠습니다 이부분 개선 되면 더욱 좋을 것 같네요,질문
어떤 부분이 궁금하신가요,질문
방송사 공채는 어떻게 보나요,질문
아 방송사 공채 말씀하시는 거 맞으시죠,질문
최근 채용 요강을 참고하시기 바랍니다,질문
아 한번에 요약되어 나온건 없나요,질문
네 아쉽게도 없습니다 다른 궁금하신 부분이 있으신가요,질문
네 고객님 문의 사항 있으십니까,질문
네 대바늘 뜨개질을 처음 시도하는데 초보도 양말을 뜰 수 있을까요,질문
네 어떤거부터 배우게 되나요,질문
온라인 수업으로도 제대로 배울 수 있을까요,질문
무엇을 도와 드릴까요,질문
이름 원장님 맞으십니까,질문
정확한 상담 진행을 위해서 운영 그 거점명 확인 좀 부탁 드리겠습니다,질문
그러니까 다시 이제 제가 다시 할 수 있나요 제가 설정을 할 수 있는 건가요,질문
다시 로그인을 하셨을 때 동영상 처음부터 나오신다고 하시는거죠,질문
그러면 설정을 해보셨나요,질문
혹시라도 어려우신 점 있으시면 연락주세요,질문
네 고객님 어떤 부분 불편하실까요 빠른 상담 도와드리겠습니다,질문
상품랑 상품 두개 차이를 모르겠어서 상담 부탁드리려고요,질문
아 그럼 기본이냐 전공이냐 일단 이렇게 나뉘는 거네요,질문
추가로 더 궁금하신 사항은 없으실까요,질문
네 어떤 게 궁금하실까요,질문
네 우주 비행사에는 어떤게 있나요,질문
네 활동은 어떤 걸 하나요,질문
네 나머지도 활동이 함께 구성되어 있나요,질문
네 어떤게 궁금하신가요,질문
3학년 1학기에 4개 개설되어있으면 4개 다들어야되나요,질문
그럼 수강신청 시 열리는 과목 중 학년 상관없이 학점에만 맞춰서 들어도 되는 건가요,질문
그럼 전공 학점 맞춰서만 들으면 되겠네요,질문
그거는 맞아요 근데 지금 날짜하고 시간을 확인해주셔야 되는데요,질문
날짜가 이천십팔년도 칠월 삼십일로 확인이 되는 거예요,질문
지금 시간을 한 번만 변경을 해봐주실 수 있나요,질문
예 그리고 시간은 오후 한시 이십분으로 확인이 되나요,질문
오후로 되어 있나요 오전 오후까지 확인을 좀 해주시고요,질문
학습으로 한번 접속을 해 봐 주세요,질문
그래서 그때는 시간하고 날짜만 좀 확인하시구요,질문
네 그럼 학습 진행 부탁드리겠고요,질문
또 문의사항 있으시면 연락 부탁드리겠습니다,질문
강의를 듣고 완료 버튼을 눌러야만 출석이 인정 되나요,질문
아 그럼 로그인하는 것만으로 출석 체크는 안 되는 거죠,질문
네 또 다른 궁금사항 있으실까요,질문
네 고객님 먼저 해당 강좌명이나 교수님 성함 부탁드려도 되겠습니까,질문
고객님 현재 상품 수강 중이신 걸로 확인되는데 맞으실까요,질문
네 맞아요 프리패스 구매하고 있습니다 왜 안 되는 거예요,질문
다른 추가 문의 사항은 없으시고요,질문
교재는 어떻게 구입하나요,질문
뜨개질이 처음이라서 수업이 어렵진 않나요,질문
초보자는 그럼 어떤 걸 해야할까요,질문
